Faculty,Department,Code,Title,Class,Vacancy,Demand,Successful (Main),Successful (Reserve),Quota Exceeded,Timetable Clashes,Workload Exceeded,Others
College of Design and Eng,Built Environment,PF2107,Construction Technology,L1,100,89,89,0,0,0,0,0
College of Design and Eng,Built Environment,PF2109,Project Feasibility,L1,130,95,95,0,0,0,0,0
College of Design and Eng,Built Environment,PF2205,Project Finance,L1,110,37,37,0,0,0,0,0
College of Design and Eng,Built Environment,PF3104,Project Execution,L1,150,105,105,0,0,0,0,0
College of Design and Eng,Built Environment,PF3105,Research Methods,L1,150,109,109,0,0,0,0,0
College of Design and Eng,Built Environment,PF3205,Advanced Measurement,L1,85,52,52,0,0,0,0,0
College of Design and Eng,Built Environment,PF3208,Project Leadership,L1,85,32,32,0,0,0,0,0
College of Design and Eng,Built Environment,PF3209,Building Information Modelling,L1,84,48,48,0,0,0,0,0
College of Design and Eng,Built Environment,PF3210,Total Building Performance,L1,115,17,17,0,0,0,0,0
College of Design and Eng,Built Environment,PF3211,AI Applications for the Built Environment,L1,39,13,13,0,0,0,0,0
College of Design and Eng,Built Environment,PF3307,Strategic Facilities Management,L1,85,40,40,0,0,0,0,0
College of Design and Eng,Built Environment,PF3504,Energy Management,L1,85,32,32,0,0,0,0,0
College of Design and Eng,Built Environment,PF4102,Contract and Procurement Management,L1,180,141,141,0,0,0,0,0
College of Design and Eng,Built Environment,PF4209,Construction Enterprise Management,L1,55,67,55,0,12,0,0,0
College of Design and Eng,Built Environment,PF4213,Building Energy Analysis and Simulation,L1,25,34,25,0,9,0,0,0
College of Design and Eng,Built Environment,PF4309,Infrastructure Operations and Maintenance,L1,85,27,27,0,0,0,0,0
College of Design and Eng,Built Environment,PF4502,Green Development,L1,27,41,19,0,22,0,0,0
College of Design and Eng,CDE Dean's Office,DEP5101,Urban Analysis Workshop,L1,5,3,3,0,0,0,0,0
College of Design and Eng,CDE Dean's Office,DEP5101A,Qualitative Methods for Urban Planning,L1,5,2,2,0,0,0,0,0
College of Design and Eng,CDE Dean's Office,DEP5104,Urban and Regional Economics,L1,5,1,1,0,0,0,0,0
College of Design and Eng,CDE Dean's Office,DEP5112,Planning Policy and Process,L1,5,3,3,1,0,0,0,0
College of Design and Eng,CDE Dean's Office,EG1311,Design and Make,L1,115,15,14,0,0,0,0,1
College of Design and Eng,CDE Dean's Office,EG2401A,Engineering Professionalism,L1,171,133,133,15,0,0,0,0
College of Design and Eng,CDE Dean's Office,EG2401A,Engineering Professionalism,L2,24,137,24,0,113,0,0,0
College of Design and Eng,CDE Dean's Office,EG2501,Liveable Cities,L01,74,1,1,0,0,0,0,0
College of Design and Eng,CDE Dean's Office,EG2604,Innovation Programme,L1,1,21,1,0,20,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN2103,Mass and Energy Balance,L1,71,21,21,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN2104,Chemical Engineering Thermodynamics,L1,75,16,16,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN2116,Chemical Kinetics & Reactor Design,L1,43,3,3,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN2125,Heat & Mass Transfer,L1,30,1,1,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN3101,Chemical Engineering Process Lab I,S1,13,1,1,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN3101A,Chemical Engineering Process Lab,S1,14,6,6,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN3101A,Chemical Engineering Process Lab,S2,30,6,4,0,0,0,0,2
College of Design and Eng,Chemical & Biomolecular Eng,CN3101A,Chemical Engineering Process Lab,S3,4,4,3,0,0,0,0,1
College of Design and Eng,Chemical & Biomolecular Eng,CN3101A,Chemical Engineering Process Lab,S4,14,6,6,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN3121,Process Dynamics & Control,L1,124,5,5,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN3132,Separation Processes,L1,118,8,8,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN3135,"Process Safety, Health and Environment",L1,172,6,6,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN3421A,Process Modeling And Numerical Simulation,L1,137,5,5,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN4118,B.Eng. Dissertation,L1,100,1,1,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN4122,Process Synthesis and Simulation,L1,126,10,10,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN4203R,Polymer Engineering,L1,34,9,9,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN4205R,Pinch Analysis and Process Integration,L1,76,4,4,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN4215R,Food Technology and Engineering,L1,66,2,2,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN4218,Particle Technology Fundamentals and Applications,L1,24,7,7,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN4238R,Chemical & Biochemical Process Modeling,L1,51,1,1,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN5173,DOWNSTREAM PROCESSING OF BIOCHEMICAL & PHARMACEUTICAL PRODUCTS,L1,24,1,1,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN5190,Hydrogen Energy and Technology,L1,2,4,2,0,2,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN5191,Project Engineering,L1,14,1,1,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN5216,Electronic Materials and Energy Technologies,L1,1,4,1,0,3,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN5246,Catalysis Science and Engineering,L1,19,3,3,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN5251,Membrane Science & Technology,L1,93,2,2,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE2134,Fluid Mechanics,L01,138,81,81,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE2183,Construction Project Management,L01,149,67,67,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE2407A,Uncertainty Analysis for Engineers,L01,106,35,35,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE3116,Foundation Engineering,L01,147,64,64,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE3121,Transportation Engineering,L01,160,61,61,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE3155A,Structural Behaviour,L01,52,12,2,0,0,0,0,10
College of Design and Eng,Civil & Environmental Eng,CE3155B,Structural Modelling,L01,53,12,2,0,0,0,0,10
College of Design and Eng,Civil & Environmental Eng,CE3165,Structural Concrete Design,L01,163,75,75,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE4103,Design Project,L0A,40,11,11,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE4103,Design Project,L0B,40,11,11,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE4103,Design Project,L0C,40,5,5,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE4104,B. Eng. Dissertation,L01,119,61,61,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE4221,Design of Land Transport Infrastructures,L01,70,3,3,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE5113QA,Geotechnical Site Investigation,L01,20,8,8,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE5509QA,Advanced Structural Steel Design,L01,25,11,11,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE5509QB,Design of Composite Steel and Concrete Structures,L01,25,11,11,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,ESE3201,Air Quality in Changing Environments,L01,65,18,18,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,ESE4501,Design Project,DL01,80,34,34,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE2211,Introduction to Machine Learning,L01,15,1,1,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE3031,Innovation & Enterprise I,L01,5,25,5,0,20,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE3031,Innovation & Enterprise I,L02,10,11,10,0,1,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE3104C,Introduction to RF and Microwave Systems & Circuits,L01,25,2,2,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE3305,Robotic System Design,L01,12,12,12,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE3306,Introduction to Cyber Physical Systems,L01,8,5,5,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE3331C,Feedback Control Systems,P01,17,14,14,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE3408C,Integrated Analog Design,P01,23,6,6,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE3431C,Microelectronics Materials and Devices,P01,51,8,8,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE3731C,Signal Analytics,L01,23,14,14,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE3801,Data Engineering Principles,P01,30,29,29,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4031,Intellectual Property: Harnessing Innovation,L01,29,3,3,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4032,Blockchain Engineering,L01,7,6,6,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4101,RF Communications,P01,19,1,1,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4112,Radio Frequency Design and Systems,P01,12,1,1,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4204,Computer Networks,P01,33,19,19,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4211,Data Science for the Internet of Things,L01,13,13,13,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4302,Advanced Control Systems,P01,36,1,1,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4303,Industrial Control Systems,P01,42,2,2,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4309,Robot Perception,P01,36,1,1,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4435,Modern Transistors and Memory Devices,P01,28,2,2,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4436,Fabrication Process Technology,P01,29,6,6,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4501,Power System Management And Protection,P01,18,4,4,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4502,Electric Drives & Control,P01,16,1,1,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4704,Image Processing and Analysis,P01,30,22,22,2,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4705,Human-Robot Interaction,P01,12,12,12,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE5101,LINEAR SYSTEMS,L01,5,1,1,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE5518,VLSI DIGITAL CIRCUIT DESIGN,L01,3,1,1,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE5907,Pattern Recognition,L01,5,4,4,0,0,0,0,0
College of Design and Eng,Engineering Science Programme,ESP1111,Engineering Principles In-Action,L1,40,18,18,0,0,0,0,0
College of Design and Eng,Engineering Science Programme,ESP2107,Numerical Methods and Statistics,L1,21,10,10,0,0,0,0,0
College of Design and Eng,Engineering Science Programme,ESP3201,Machine Learning in Robotics and Engineering,L1,10,1,1,0,0,0,0,0
College of Design and Eng,Engineering Science Programme,ESP3902,Major Design Project I,L1,9,1,1,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE1111R,Industrial & Systems Engrg Principles & Practice I,L1,10,16,10,0,5,1,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE2110,Operations Research I,L1,8,10,8,0,2,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE2141,Systems Thinking and Dynamics,L1,88,6,5,0,0,0,1,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE2141,Systems Thinking and Dynamics,L2,46,14,14,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE3101,Statistics For Engineering Applications,L1,14,4,4,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE3105,Fundamentals of Systems Engineering and Architecture,L1,31,6,6,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE3110R,Simulation,L1,24,4,4,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE4215,Machine Learning for Industrial Engineering,L1,28,4,4,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE4240,Project Management,L1,20,1,1,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE4248,Energy and Green Economy,L1,28,7,7,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE1001B,Materials Science & Engineering Principles & Practice 1,L1,20,1,1,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE2101,Introduction to Structure of Materials,L1,29,7,6,0,0,0,0,1
College of Design and Eng,Materials Science & Eng,MLE2102,Principles of Renewable Energy,L1,12,5,4,0,0,0,0,1
College of Design and Eng,Materials Science & Eng,MLE2103,Phase Transformation and Kinetics,L1,24,6,5,0,0,0,0,1
College of Design and Eng,Materials Science & Eng,MLE2301,Introduction to Materials Science & Engineering,L1,29,5,5,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE3102,Degradation and Failure of Materials,L1,45,14,14,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE3104,Polymeric and Composite Materials,L1,45,11,11,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE3105,Dielectric and Magnetic Materials,L1,25,6,6,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE3111,Materials Properties & Processing Laboratory,L1,90,21,21,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE3202,Materials for Biointerfaces,L1,50,4,4,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE3203,Engineering Materials,L1,45,6,6,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE4201,Advanced Materials Characterisation,L1,48,13,13,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE4203,Polymeric Biomedical Materials,L1,48,6,6,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE4210,Materials for energy storage and conversion,L1,78,1,1,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE4212,Advanced Structural Materials,L1,48,10,10,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE4213,Innovation & Product Development for Material Engineers,L1,64,56,56,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE4219,Materials for Optics: from Quantum Light to Nanodevices,L1,45,7,7,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE4221,Emerging materials for renewable fuels and clean water,L1,28,1,1,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE5104,PHYSICAL PROPERTIES OF MATERIALS,L1,15,3,3,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE5216,Introduction to Microscopy for Material Research,L1,15,6,6,1,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME1102,Engineering Principles and Practice I,P1,30,30,30,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME1102,Engineering Principles and Practice I,P2,24,25,24,0,1,0,0,0
College of Design and Eng,Mechanical Engineering,ME1102,Engineering Principles and Practice I,P3,24,22,22,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME1102,Engineering Principles and Practice I,P4,30,36,30,0,6,0,0,0
College of Design and Eng,Mechanical Engineering,ME1102,Engineering Principles and Practice I,P5,30,26,26,4,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME1102,Engineering Principles and Practice I,P6,24,16,16,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME1102,Engineering Principles and Practice I,P7,24,12,12,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME1102,Engineering Principles and Practice I,P8,24,22,22,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME1102,Engineering Principles and Practice I,P9,23,10,10,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME2102,Engineering Innovation and Modelling,P1,76,96,76,0,20,0,0,0
College of Design and Eng,Mechanical Engineering,ME2112,Strength of Materials,L1,16,30,16,0,14,0,0,0
College of Design and Eng,Mechanical Engineering,ME2115,Mechanics Of Machines,L1,124,7,7,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME2121,Engineering Thermodynamics and Heat Transfer,L1,78,32,32,1,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME2134,Fluid Mechanics I,L1,42,19,19,1,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME2142,Feedback Control Systems,L1,30,14,14,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME2162,MANUFACTURING PROCESSES,L1,100,14,14,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME3103,Mechanical Systems Design,L1,50,1,1,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME3122,Heat Transfer,L1,47,1,1,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME3163,Introduction to Cyber Physical Systems,L01,24,24,24,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME3211,Mechanics Of Solids,L1,49,11,11,1,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME3242,Automation,L1,26,16,16,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME3243,Robotic System Design,L01,24,30,24,0,6,0,0,0
College of Design and Eng,Mechanical Engineering,ME3252,Materials for Mechanical Engineering,L1,13,19,13,0,6,0,0,0
College of Design and Eng,Mechanical Engineering,ME3261,Computer-Aided Design And Manufacturing,L1,48,10,10,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME3263,Design For Manufacturing And Assembly,L1,47,6,6,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4101A,Bachelor Of Engineering Dissertation,L1,305,40,40,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4101B,Mechanical Systems Design,L1,121,7,7,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4102,Standards in Mechanical Engineering,PXA2,6,11,6,0,5,0,0,0
College of Design and Eng,Mechanical Engineering,ME4102,Standards in Mechanical Engineering,PXB1,13,16,13,0,3,0,0,0
College of Design and Eng,Mechanical Engineering,ME4102,Standards in Mechanical Engineering,PXB2,4,5,4,0,1,0,0,0
College of Design and Eng,Mechanical Engineering,ME4103,Mechanical Engineering and Society,L1,87,17,17,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4223,Thermal Environmental Engineering,L1,18,6,6,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4226,Energy and Thermal Systems,L1,33,41,33,0,8,0,0,0
College of Design and Eng,Mechanical Engineering,ME4233,Computational Methods In Fluid Mechanics,L1,16,13,13,1,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4241,"Aircraft Performance, Stability and Control",L1,8,21,8,0,13,0,0,0
College of Design and Eng,Mechanical Engineering,ME4242,Soft Robotics,L1,6,8,6,0,2,0,0,0
College of Design and Eng,Mechanical Engineering,ME4245,Robot Mechanics and Control,L1,27,14,14,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4248,Manufacturing Simulation and Data Communication,L1,29,2,2,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4252,Nanomaterials for Energy Engineering,L1,54,5,5,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4291,Finite Element Analysis,L1,4,8,4,0,4,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB1201,Bahasa Indonesia 1,L10,23,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB1201,Bahasa Indonesia 1,L3,23,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB1201,Bahasa Indonesia 1,L5,24,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB1201,Bahasa Indonesia 1,L6,24,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB1201,Bahasa Indonesia 1,L8,24,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB1201,Bahasa Indonesia 1,L9,24,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB2201,Bahasa Indonesia 2,L1,25,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB2201,Bahasa Indonesia 2,L2,25,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB2201,Bahasa Indonesia 2,L3,25,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB3201,Bahasa Indonesia 3,L1,25,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB3201,Bahasa Indonesia 3,L2,25,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB3202,Bahasa Indonesia 4,L1,25,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB4201,Bahasa Indonesia 5,L1,25,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB4201HM,Bahasa Indonesia 5,L1,20,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAC1201,Chinese 1,L1,12,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAC1201,Chinese 1,L10,12,1,1,1,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAC1201,Chinese 1,L3,12,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAC1201,Chinese 1,L5,12,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAC1201,Chinese 1,L6,12,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAC2201,Chinese 2,L1,12,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAC3201,Chinese 3,L2,12,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAC3201,Chinese 3,L3,12,1,1,0,0,0,0,0
