Faculty,Department,Code,Title,Class,UG,GD,DK,NG,CPE
Faculty of Arts & Social Sci,Centre for Language Studies,LAF4204,Francophone Studies in Context,L1,0,-1,-1,-1,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAF4204HM,Francophone Studies in Context,L1,16,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG1201,German 1,L1,19,-1,-1,0,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG1201,German 1,L2,2,0,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG1201,German 1,L3,12,-1,-1,0,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG1201,German 1,L4,6,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG1201,German 1,L5,8,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG1201,German 1,L6,11,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG1201,German 1,L7,19,-1,-1,0,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG1201,German 1,L8,22,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG2201,German 2,L2,19,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG2201,German 2,L3,16,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG2201,German 2,L4,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG2201,German 2,L6,11,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG2201,German 2,L8,7,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG3201,German 3,L1,14,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG3202,German 4,L3,12,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG3202,German 4,L4,8,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG4202,German 6,L1,2,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG4202,German 6,L2,2,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG4202HM,German 6,L1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAG4202HM,German 6,L2,14,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAH1201,Hindi 1,L1,12,-1,-1,1,2
Faculty of Arts & Social Sci,Centre for Language Studies,LAH1201,Hindi 1,L2,15,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAH2201,Hindi 2,L1,16,-1,-1,-1,3
Faculty of Arts & Social Sci,Centre for Language Studies,LAH3201,Hindi 3,L1,18,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAH3202,Hindi 4,L1,19,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAH4202,Hindi 6,L1,5,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAH4202HM,Hindi 6,L1,15,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ1201,Japanese 1,L1,12,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ1201,Japanese 1,L2,12,-1,-1,8,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ1201,Japanese 1,L3,28,-1,-1,7,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ1201,Japanese 1,L4,0,-1,-1,3,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ2201,Japanese 2,L1,20,-1,-1,-1,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ2201,Japanese 2,L2,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ2201,Japanese 2,L3,38,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ2202,Japanese 3,L1,7,-1,-1,-1,1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ2202,Japanese 3,L2,32,-1,-1,-1,1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ2203,Japanese 4,L1,16,-1,-1,-1,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ3201,Japanese 5,L1,15,-1,-1,-1,2
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ3202,Japanese 6,L1,4,-1,-1,-1,1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ3204,Business Japanese 2,L1,27,-1,-1,-1,1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L1,0,-1,-1,0,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L10,0,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L11,0,-1,-1,0,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L12,0,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L13,1,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L14,0,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L2,0,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L3,1,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L4,0,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L5,0,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L6,11,-1,-1,0,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L7,0,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L8,0,-1,-1,0,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L9,0,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK2201,Korean 2,L1,18,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK2201,Korean 2,L2,2,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK2201,Korean 2,L3,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK2201,Korean 2,L4,7,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK2201,Korean 2,L5,18,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK2201,Korean 2,L6,16,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK2201,Korean 2,L7,4,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK2201,Korean 2,L8,7,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK3202,Korean 4,L1,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK3202,Korean 4,L2,4,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK3202,Korean 4,L4,19,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK3202,Korean 4,L5,7,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK4202,Korean 6,L1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK4202,Korean 6,L2,2,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK4202,Korean 6,L3,2,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK4202HM,Korean 6,L1,9,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK4202HM,Korean 6,L2,12,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK4202HM,Korean 6,L3,4,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAL1201,Tamil 1,L1,14,-1,-1,3,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAL2201,Tamil 2,L1,19,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM1201,Malay 1,L1,4,-1,-1,0,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM1201,Malay 1,L2,8,-1,-1,0,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM1201,Malay 1,L3,9,-1,-1,0,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM1201,Malay 1,L4,0,-1,-1,0,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM1201,Malay 1,L5,0,-1,-1,0,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM1201,Malay 1,L6,0,-1,-1,0,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM2201,Malay 2,L1,18,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM2201,Malay 2,L2,18,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM2201,Malay 2,L3,21,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM3201,Malay 3,L1,16,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM3202,Malay 4,L1,19,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM4202,Malay 6,L1,8,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM4202HM,Malay 6,L1,8,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAR1201,Arabic 1,L1,9,-1,-1,8,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAR1201,Arabic 1,L2,14,-1,-1,6,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAR1201,Arabic 1,L3,14,-1,-1,7,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAR1201,Arabic 1,L4,12,-1,-1,7,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAR2201,Arabic 2,L1,15,-1,-1,3,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAR2201,Arabic 2,L2,18,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAR3202,Arabic 4,L1,22,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAR4202,Arabic 6,L1,4,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAR4202HM,Arabic 6,L1,12,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L1,6,-1,-1,2,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L10,22,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L11,8,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L12,14,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L13,23,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L14,12,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L2,4,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L3,2,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L4,1,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L5,18,-1,-1,0,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L6,0,-1,-1,0,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L7,9,-1,-1,2,1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L8,20,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L9,2,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS2201,Spanish 2,L1,1,-1,-1,-1,2
Faculty of Arts & Social Sci,Centre for Language Studies,LAS2201,Spanish 2,L2,11,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS2201,Spanish 2,L3,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS2201,Spanish 2,L4,6,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS3201,Spanish 3,L1,6,-1,-1,-1,2
Faculty of Arts & Social Sci,Centre for Language Studies,LAS3202,Spanish 4,L1,14,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS4201,Spanish 5,L1,3,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS4201HM,Spanish 5,L1,15,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS4202,Spanish 6,L1,0,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS4202HM,Spanish 6,L1,11,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT1201,Thai 1,L1,9,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT1201,Thai 1,L2,12,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT1201,Thai 1,L3,8,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT1201,Thai 1,L4,18,1,-1,2,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAT1201,Thai 1,L5,15,1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT1201,Thai 1,L6,12,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT2201,Thai 2,L1,12,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT2201,Thai 2,L2,13,1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT3201,Thai 3,L1,16,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT3201,Thai 3,L2,22,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT3202,Thai 4,L1,21,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT4201,Thai 5,L1,5,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT4201HM,Thai 5,L1,12,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT4202,Thai 6,L1,5,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT4202HM,Thai 6,L1,10,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT4204,Thai for Academic Purposes,L1,5,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT4204HM,Thai for Academic Purposes,L1,15,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAV1201,Vietnamese 1,L1,7,-1,-1,2,4
Faculty of Arts & Social Sci,Centre for Language Studies,LAV1201,Vietnamese 1,L2,16,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAV2201,Vietnamese 2,L1,17,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAV3201,Vietnamese 3,L1,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAV3202,Vietnamese 4,L1,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAV4202,Vietnamese 6,L1,5,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAV4202HM,Vietnamese 6,L1,15,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH1101E,Retelling Chinese Stories: Change and Continuity,L1,157,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH2121,History of Chinese Literature,E1,5,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH2221,Modern Chinese Literature,E1,16,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH2275,Chinese Pop Music in East Asia,L1,55,-1,-1,-1,5
Faculty of Arts & Social Sci,Chinese Studies,CH2291,Chinese Tradition (taught in English),L1,29,-1,-1,18,-1
Faculty of Arts & Social Sci,Chinese Studies,CH2299,Art of Modern and Contemporary China (in English),L1,11,-1,-1,14,-1
Faculty of Arts & Social Sci,Chinese Studies,CH3225,Keywords in S'pore and M'sian Chinese Literary Studies,E1,28,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH3245,Overseas Chinese Society,E1,6,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH3261,Prescribed Text: The Four Books,L1,23,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH3294,Science and Medicine in China (in English),E1,16,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH4223,Chinese Literary Criticism,E1,6,2,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH4227,Contemporary Chinese Literature in Twelve Key Words,E1,7,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH4281,Translation Studies,E1,16,2,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH5213,Cognitive Linguistics & Chinese Language,S1,-1,14,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH5243,Contemporary China-Southeast Asia Relations,E1,-1,1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH5660,INDEPENDENT STUDY,L1,-1,2147483647,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH6201,TOPICS IN CHINESE LINGUISTICS,S1,-1,8,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH6227,CULTURE AND SOCIETY THROUGH LITERATURE,S1,-1,4,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH6262,INDEPENDENT STUDY IN CHINESE STUDIES,L1,-1,2147483647,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5302,Chinese Buddhist Proselytic Literature,L1,-1,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5303,Traditional Chinese Culture in Singapore and Malaysia,L1,-1,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5305,Prominent Nanyang Chinese in Modern China,L1,-1,25,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5305,Prominent Nanyang Chinese in Modern China,L2,-1,2,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5307,Major Themes in Chinese History,E1,-1,7,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5314,Chinese Religion,E1,-1,3,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5316,Print Culture & Chinese Literature: From Ming to Modern,E1,-1,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5317,New Approaches to Modern Chinese Culture,E1,-1,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5319,Development of the Chinese Opera Scene in Singapore,E1,-1,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5322,Pragmatics and Politeness,L1,-1,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5326,Comparative Grammar between Chinese and English,E1,-1,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5335,"Literature, Politics, and Media in Contemporary China",E1,-1,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5336,The Military in Chinese History and Culture,E1,-1,24,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5336,The Military in Chinese History and Culture,E2,-1,14,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5337,Classical Chinese Landscape Poetry and Painting,E1,-1,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5338,Chinese Maritime Exploration and Cultural Exchange,E1,-1,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5339,Chinese Diaspora and Mass Media in the 20th Century,E1,-1,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5340,Chinese Temples and Associations in Southeast Asia,E1,-1,18,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5341,"Cultural Cold War in Asia Print, Film and Music",E1,-1,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5342,Topics in SE Asian Chinese Literature and Film,E1,-1,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5343,History of Chinese Epistolary Literature,E1,-1,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5345,Sociocultural History of Middle Period China,E1,-1,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5346,"""How We Work"" in Modern Chinese Literature and Media",E1,-1,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CL1101E,Chinese Language: Its Past and Present,L1,37,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CL2102,Chinese Phonetics,L1,16,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CL3104,Reading/Writing Chinese,E1,29,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CL3104S,Reading/Writing Chinese,E1,-1,-1,-1,-1,2147483647
Faculty of Arts & Social Sci,Chinese Studies,GEC1001,"Chinese Music, Language and Literature (in English)",L1,2,-1,-1,20,-1
Faculty of Arts & Social Sci,Chinese Studies,GEC1042,Fashion: East and West,L1,85,-1,-1,17,-1
Faculty of Arts & Social Sci,Chinese Studies,GEH1006,"Chinese Music, Language and Literature (in English)",L1,18,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,GES1005,Everyday Life of Chinese Singaporeans: Past & Present (taught in English),L1,45,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,GESS1003,Everyday Life of Chinese Singaporeans: Past & Present (taught in English),L1,53,-1,-1,20,-1
Faculty of Arts & Social Sci,Chinese Studies,GET1002,Bridging East and West: Exploring Chinese Communication,L1,9,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,GEX1004,Bridging East and West: Exploring Chinese Communication,L1,13,-1,-1,5,-1
Faculty of Arts & Social Sci,Chinese Studies,INT2101,Basic Interpreting,L1,36,-1,-1,-1,2
Faculty of Arts & Social Sci,Chinese Studies,INT3201,Sight Interpreting,E1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,TRA2101,Basic Translation,L1,56,-1,-1,-1,2
Faculty of Arts & Social Sci,Chinese Studies,TRA3203,Film and Television Subtitling Translation,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,ACE5401,Approaches to Arts & Cultural Entrepreneurship,E1,-1,6,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,ACE5402,Final Year Project,L1,-1,46,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,ACE5405,Cultural Industries and the Law,E1,-1,38,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,ACE5408,Managing Cultural Events,E1,-1,18,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,ACE5409,Applied Heritage,L1,-1,40,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,ACE5410,Cultural Diplomacy and Intelligence,E1,-1,21,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,ACE5411,Cultural Analytics and Informatics,E1,-1,28,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,ACE5480,Topics in Arts and Cultural Entrepreneurship,E1,-1,21,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,CSA6770,Graduate Research Seminar,E1,-1,5,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,CSA6880,Topics in Cultural Studies in Asia,E1,-1,17,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,GEH1061,Representation and Media,L1,8,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,GES1031,Culture and Communication in Singapore,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,GESS1022,Culture and Communication in Singapore,L1,49,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,GET1008,Public Speaking and Critical Reasoning,L1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,GEX1001,Representation and Media,L1,8,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,GEX1005,Public Speaking and Critical Reasoning,L1,26,-1,-1,1,-1
Faculty of Arts & Social Sci,Communications & New Media,HS2902,"""Do Play Play"": The Importance of Play",L1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM1101E,"Communications, New Media and Society",L1,108,-1,-1,1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM2101,Theories of Communications and New Media,L1,36,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM2103,Quantitative Research Methods,L1,42,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM2104,Qualitative Communication Research Methods,L1,64,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM2207,Computational Media Literacy,L1,0,-1,-1,1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM2207,Computational Media Literacy,L2,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM2209,Social Psychology of New Media,L1,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM2219,Principles of Communication Management,L1,18,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM2220,Introduction to Media Writing,L1,12,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM3217,Principles of Visual Communication Design,L1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM3219,Writing for Communication Management,L1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM3230,Digital Storytelling,E1,22,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM3243,User Experience Design,L1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM3550C,CNM Internship Programme,L1,8,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM3550Y,Communications & New Media Internship,L1,52,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM4102,Advanced Communications & New Media Research,E1,22,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM4206,Media Policy and Regulation,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM4206,Media Policy and Regulation,E2,26,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM4207,Managing Communication Campaigns,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM4208,Strategic Communication Design,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM4212,"Race, Media, and Representation",E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM4213,Digital Economies,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM4230,Communication for Social Change,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM4230,Communication for Social Change,E2,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM4231,Digital Media Storytelling Strategies,E2,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM4231,Digital Media Storytelling Strategies,E3,13,-1,-1,-1,-1
