Faculty,Department,Code,Title,Class,UG,GD,DK,NG,CPE
Faculty of Arts & Social Sci,Centre for Language Studies,LAH3202,Hindi 4,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAH4202,Hindi 6,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ1201,Japanese 1,L1,47,-1,-1,8,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ1201,Japanese 1,L2,47,-1,-1,8,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ1201,Japanese 1,L3,46,-1,-1,8,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ1201,Japanese 1,L4,46,-1,-1,8,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ1201,Japanese 1,L5,46,-1,-1,8,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ2201,Japanese 2,L1,62,-1,-1,-1,2
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ2201,Japanese 2,L2,64,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ2201,Japanese 2,L3,64,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ2202,Japanese 3,L1,54,-1,-1,-1,2
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ2202,Japanese 3,L2,56,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ2203,Japanese 4,L1,62,-1,-1,-1,2
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ3201,Japanese 5,L1,62,-1,-1,-1,2
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ3204,Business Japanese 2,L1,46,-1,-1,-1,2
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ4203,Newspaper Reading,L1,30,-1,-1,-1,2
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L1,19,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L10,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L2,19,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L3,19,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L4,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L5,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L6,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L7,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L8,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L9,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK2201,Korean 2,L1,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK2201,Korean 2,L2,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK2201,Korean 2,L3,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK2201,Korean 2,L4,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK2201,Korean 2,L5,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK2201,Korean 2,L6,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK2201,Korean 2,L7,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK2201,Korean 2,L8,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK3202,Korean 4,L1,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK3202,Korean 4,L2,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK3202,Korean 4,L3,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK3202,Korean 4,L4,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK3202,Korean 4,L5,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK4202,Korean 6,L1,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK4202,Korean 6,L2,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAL1201,Tamil 1,L1,22,-1,-1,3,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAL2201,Tamil 2,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM1201,Malay 1,L1,24,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM1201,Malay 1,L2,24,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM1201,Malay 1,L3,24,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM1201,Malay 1,L4,24,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM1201,Malay 1,L5,24,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM2201,Malay 2,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM2201,Malay 2,L2,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM2201,Malay 2,L3,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM3201,Malay 3,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM3202,Malay 4,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM4202,Malay 6,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAR1201,Arabic 1,L1,13,-1,-1,8,4
Faculty of Arts & Social Sci,Centre for Language Studies,LAR1201,Arabic 1,L2,18,-1,-1,7,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAR1201,Arabic 1,L3,18,-1,-1,7,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAR1201,Arabic 1,L4,17,-1,-1,8,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAR2201,Arabic 2,L1,22,-1,-1,-1,3
Faculty of Arts & Social Sci,Centre for Language Studies,LAR2201,Arabic 2,L2,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAR3202,Arabic 4,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAR4202,Arabic 6,L1,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L1,22,-1,-1,1,2
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L10,23,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L11,23,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L2,24,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L3,24,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L4,23,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L5,23,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L6,23,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L7,23,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L8,24,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L9,23,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS2201,Spanish 2,L1,23,-1,-1,-1,2
Faculty of Arts & Social Sci,Centre for Language Studies,LAS2201,Spanish 2,L2,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS2201,Spanish 2,L3,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS2201,Spanish 2,L4,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS3201,Spanish 3,L1,18,-1,-1,-1,2
Faculty of Arts & Social Sci,Centre for Language Studies,LAS3202,Spanish 4,L1,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS3202,Spanish 4,L2,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS4202,Spanish 6,L1,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT1201,Thai 1,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT1201,Thai 1,L2,23,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT1201,Thai 1,L3,23,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT1201,Thai 1,L4,23,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT1201,Thai 1,L5,23,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT1201,Thai 1,L6,23,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT2201,Thai 2,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT2201,Thai 2,L2,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT3201,Thai 3,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT3201,Thai 3,L2,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT3202,Thai 4,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT4201,Thai 5,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT4202,Thai 6,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT4204,Thai for Academic Purposes,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAV1201,Vietnamese 1,L1,17,-1,-1,3,5
Faculty of Arts & Social Sci,Centre for Language Studies,LAV1201,Vietnamese 1,L2,22,-1,-1,3,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAV2201,Vietnamese 2,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAV3201,Vietnamese 3,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAV3202,Vietnamese 4,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAV4202,Vietnamese 6,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH1101E,Retelling Chinese Stories: Change and Continuity,L1,300,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH2141,General History of China,L1,75,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH2243,Chinese in Southeast Asia,E1,30,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH2291,Chinese Tradition (taught in English),L1,65,-1,-1,10,-1
Faculty of Arts & Social Sci,Chinese Studies,CH2293,Introduction to Chinese Art (taught in English),L1,35,-1,-1,15,-1
Faculty of Arts & Social Sci,Chinese Studies,CH3225,Keywords in S'pore and M'sian Chinese Literary Studies,E1,30,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH3248,Contemporary China: 1949 to Present,L1,30,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH3298,Chinese in Southeast Asia (in English),E1,30,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH4222,Chinese Classical Novels,E1,30,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH4262,Transregional Chinese Literary Connections,E1,30,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH4281,Translation Studies,E1,30,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH4882A,Personalities in Modern Chinese History,E1,30,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH5213,Cognitive Linguistics & Chinese Language,S1,-1,2147483647,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH5223,SELECTED AUTHORS,S1,-1,2147483647,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH5243,Contemporary China-Southeast Asia Relations,E1,-1,26,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH5660,INDEPENDENT STUDY,L1,-1,2147483647,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH6227,CULTURE AND SOCIETY THROUGH LITERATURE,S1,-1,2147483647,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH6249,Essential Outsiders? The Chinese in Southeast Asia,E1,-1,2147483647,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH6261,CHINESE STUDIES IN THE WEST,L1,-1,2147483647,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH6262,INDEPENDENT STUDY IN CHINESE STUDIES,L1,-1,2147483647,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5102,Contemporary Research in Chinese Language,L1,-1,29,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5102,Contemporary Research in Chinese Language,L2,-1,29,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5102,Contemporary Research in Chinese Language,L3,-1,30,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5303,Traditional Chinese Culture in Singapore and Malaysia,L1,-1,26,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5304,Society and Culture of the Ming Dynasty,L1,-1,24,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5305,Prominent Nanyang Chinese in Modern China,L1,-1,26,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5305,Prominent Nanyang Chinese in Modern China,L2,-1,26,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5306,"Chinese Intellectual History, 10th – 19th Century",L1,-1,26,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5309,Economic & Management Thought in Pre-Modern China,L1,-1,26,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5310,Chinese Rhapsody,L1,-1,7,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5314,Chinese Religion,E1,-1,7,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5316,Print Culture and Chinese Literature: From Ming to Modern,E1,-1,26,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5322,Pragmatics and Politeness,L1,-1,26,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5326,Comparative Grammar between Chinese and English,E1,-1,16,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5332,Oral History Methodology: Theory and Practice,E1,-1,13,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5333,Epidemics and Chinese Medicine,E1,-1,17,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5336,The Military in Chinese History and Culture,E1,-1,26,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5337,Classical Chinese Landscape Poetry and Painting,E1,-1,7,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5338,Chinese Maritime Exploration and Cultural Exchange,E1,-1,8,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CL1101E,Chinese Language: Its Past and Present,L1,50,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CL1101S,Chinese Language: Its Past and Present,E1,-1,-1,-1,-1,15
