Faculty,Department,Code,Title,Class,UG,GD,DK,NG,CPE
Coll. of Humanities & Sciences,Biochemistry,HSI2003,From DNA to Gene Therapy,L1,-1,-1,-1,-1,-1
Coll. of Humanities & Sciences,Biological Sciences,HSI2004,Cell Based Proteins for a Sustainable Future,L1,200,-1,-1,-1,-1
Coll. of Humanities & Sciences,FoS Dean's Office,HSI1000,"How Science Works, Why Science Works",L1,162,-1,-1,-1,-1
Coll. of Humanities & Sciences,Mathematics,HS1501,Artificial Intelligence and Society,L1,0,-1,-1,-1,-1
Coll. of Humanities & Sciences,Pharmacy,HSI2001,"Scientific Inquiry & Health: Good Science, Bad Science",L1,199,-1,-1,-1,-1
Coll. of Humanities & Sciences,Physics,HSI2008,A Brief History of Science & Why Things Often Go Wrong,L1,50,-1,-1,-1,-1
Coll. of Humanities & Sciences,Physics,HSI2009,What is a Planet?,L1,120,-1,-1,-1,-1
Coll. of Humanities & Sciences,South Asian Studies,HSA1000,Asian Interconnections,L1,131,-1,-1,-1,-1
College of Design and Eng,Biomedical Engineering,BN2001,Independent Study,L1,24,-1,-1,-1,-1
College of Design and Eng,Biomedical Engineering,BN2102,Bioengineering Data Analysis,L1,3,-1,-1,3,-1
College of Design and Eng,Biomedical Engineering,BN2111,Biomedical Engineering Principles and Practice II,L1,7,-1,-1,-1,-1
College of Design and Eng,Biomedical Engineering,BN2204,Fundamentals of Biomechanics,L1,12,-1,-1,1,-1
College of Design and Eng,Biomedical Engineering,BN2301,Biochemistry and Biomaterials for Bioengineers,L1,7,-1,-1,1,-1
College of Design and Eng,Biomedical Engineering,BN3301,Introduction To Biomaterials,L1,7,-1,-1,3,-1
College of Design and Eng,Biomedical Engineering,BN3402,Bio-Analytics for Engineers,L1,0,-1,-1,5,-1
College of Design and Eng,Biomedical Engineering,BN4101,B.Eng. Dissertation,L1,2147483647,-1,-1,2147483647,-1
College of Design and Eng,Biomedical Engineering,BN4102,Gerontechnology in Ageing,L1,15,-1,-1,3,-1
College of Design and Eng,Biomedical Engineering,BN4202,Biofluids Dynamics,L1,32,-1,-1,5,-1
College of Design and Eng,Biomedical Engineering,BN4203,Robotics in Rehabilitation,L1,0,-1,-1,3,-1
College of Design and Eng,Biomedical Engineering,BN4404,Bioelectromechanical Systems - Biomems,L1,0,-1,-1,4,-1
College of Design and Eng,Biomedical Engineering,BN4406,Biophotonics And Bioimaging,L1,0,-1,-1,1,-1
College of Design and Eng,Biomedical Engineering,BN5102,Clinical Instrumentation,L1,-1,1,-1,1,-1
College of Design and Eng,Biomedical Engineering,BN5201,Advanced Biomaterials,L1,0,9,-1,3,-1
College of Design and Eng,Biomedical Engineering,BN5203,ADVANCED TISSUE ENGINEERING,L1,0,29,-1,0,-1
College of Design and Eng,Biomedical Engineering,BN5207,MEDICAL IMAGING SYSTEMS,L1,5,27,-1,5,-1
College of Design and Eng,Biomedical Engineering,BN5513,Medical Device Regulation in ASEAN and AsiaPacific,L1,-1,40,-1,-1,-1
College of Design and Eng,Biomedical Engineering,BN5666,Industrial Attachment,L1,-1,9,-1,-1,-1
College of Design and Eng,Biomedical Engineering,BN5999,GRADUATE SEMINARS,E1,-1,74,-1,-1,-1
College of Design and Eng,Biomedical Engineering,BN6202,Advanced Human Motion Biomechanics,L1,-1,20,-1,2,-1
College of Design and Eng,Biomedical Engineering,BN6401,Advanced Quantitative Fluorescence Microscopy,L1,-1,7,-1,1,-1
College of Design and Eng,Biomedical Engineering,BN6999,DOCTORAL SEMINARS,E1,-1,64,-1,-1,-1
College of Design and Eng,CDE Dean's Office,EG1311,Design and Make,L1,87,-1,-1,-1,-1
College of Design and Eng,CDE Dean's Office,EG2101,Pathways to Engineering Leadership,L1,29,-1,-1,-1,-1
College of Design and Eng,CDE Dean's Office,EG2401A,Engineering Professionalism,L1,0,-1,-1,-1,-1
College of Design and Eng,CDE Dean's Office,EG2401A,Engineering Professionalism,L2,6,-1,-1,-1,-1
College of Design and Eng,CDE Dean's Office,EG2501,Liveable Cities,L01,129,-1,-1,-1,-1
College of Design and Eng,CDE Dean's Office,EG2604,Innovation Programme,L1,0,-1,-1,-1,-1
College of Design and Eng,CDE Dean's Office,EG2701A,Aspirational Project I,L1,20,-1,-1,-1,-1
College of Design and Eng,CDE Dean's Office,EG2701B,Aspirational Project II,L1,10,-1,-1,-1,-1
College of Design and Eng,CDE Dean's Office,EG3611B,Industrial Attachment,L1,1000,-1,-1,-1,-1
College of Design and Eng,CDE Dean's Office,EG5911,Research Methodology & Ethics,L1,-1,130,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN2102,Chemical Engineering Principles and Practice II,L1,103,-1,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN2116,Chemical Kinetics & Reactor Design,L1,120,-1,-1,2,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN2121,Chemical Engineering Thermodynamics,L1,12,-1,-1,5,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN2122,Fluid Mechanics,L1,4,-1,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN2122A,Fluid Mechanics,L1,8,-1,-1,7,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN2125,Heat & Mass Transfer,L1,110,-1,-1,3,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN3101A,Chemical Engineering Process Lab,S1,30,-1,-1,0,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN3101A,Chemical Engineering Process Lab,S2,19,-1,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN3101A,Chemical Engineering Process Lab,S3,18,-1,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN3102,Chemical Engineering Process Lab II,S1,21,-1,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN3102,Chemical Engineering Process Lab II,S2,31,-1,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN3109,Chemical Engineering Process Laboratory III,S1,20,-1,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN3121,Process Dynamics & Control,L1,15,-1,-1,8,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN3124A,Fluid-Particle Systems,L1,86,-1,-1,12,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN3132,Separation Processes,L1,24,-1,-1,12,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN3135,"Process Safety, Health and Environment",L1,0,-1,-1,5,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN3421A,Process Modeling And Numerical Simulation,L1,7,-1,-1,7,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN4118,B.Eng. Dissertation,L1,23,-1,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN4118N,Capstone Research Project,L1,-1,-1,-1,2147483647,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN4122,Process Synthesis and Simulation,L1,10,-1,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN4122N,Process Synthesis and Simulation,L1,2147483647,-1,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN4123R,Final Year Design Project,L1,53,-1,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN4221R,Control of Industrial Processes,L1,0,-1,-1,0,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN4223R,Microelectronic Thin Films,L1,17,-1,-1,0,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN4227R,Advanced Process Control,L1,0,-1,-1,2,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN4238R,Chemical & Biochemical Process Modeling,L1,27,-1,-1,2,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN4247R,Enzyme Technology,L1,20,-1,-1,1,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN4248,Sustainable Process Development,L1,13,-1,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN4251,Troubleshooting with Case Studies for Process Engineers,L1,0,-1,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN5020,ADVANCED REACTION ENGINEERING,L1,-1,11,-1,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN5040,ADVANCED TRANSPORT PHENOMENA,L1,-1,11,-1,0,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN5050,ADVANCED SEPARATION PROCESSES,L1,-1,17,-1,0,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN5111,OPTIMIZATION OF CHEMICAL PROCESSES,L1,18,12,-1,0,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN5112,Introduction to Electrochemical Systems,L1,-1,30,-1,0,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN5161,POLYMER PROCESSING ENGINEERING,L1,-1,8,-1,0,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN5173,DOWNSTREAM PROCESSING OF BIOCHEMICAL & PHARMACEUTICAL PRODUCTS,L1,8,0,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN5191,Project Engineering,L1,0,10,-1,0,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN5193,INSTRUMENTAL METHODS OF ANALYSIS,L1,-1,0,-1,0,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN5215,Atomistic Modelling of Molecules and Materials,L1,0,0,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN5246,Catalysis Science and Engineering,L1,1,3,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN5252,Molecular and computational tools for biotechnology,L1,-1,25,-1,0,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN5432,Fundamentals and Applications of Porous Materials,L1,0,2,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN5555,Chemical Engineering Project,L1,-1,46,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN5666,Industrial Attachment,L1,-1,149,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN5999,GRADUATE SEMINARS,E1,-1,74,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN6020,Advanced Reaction Engineering,L1,-1,4,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN6163,Inorganic Nanomaterials for Sustainability,L1,-1,25,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,CN6999,DOCTORAL SEMINARS,E1,-1,149,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,MLE5215,Atomistic Modelling of Molecules and Materials,L1,3,1,-1,0,-1
College of Design and Eng,Chemical & Biomolecular Eng,SH5001,Fundamentals in Process Safety,L1,-1,0,-1,0,-1
College of Design and Eng,Chemical & Biomolecular Eng,SH5003,FUNDAMENTALS IN ENVIRONMENTAL PROTECTION,L1,-1,17,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,SH5004,Fundamentals in Industrial Hygiene,L1,-1,3,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,SH5101,INDUSTRIAL TOXICOLOGY,L1,-1,0,-1,-1,0
College of Design and Eng,Chemical & Biomolecular Eng,SH5105,Noise and Other Physical Hazards,L1,-1,0,-1,-1,0
College of Design and Eng,Chemical & Biomolecular Eng,SH5108C,Chemical Hazard Management,L1,-1,2147483647,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,SH5109,Biostatistics and Epidemiology,L1,-1,0,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,SH5110,Chemical Hazard Evaluation,L1,-1,16,-1,0,-1
College of Design and Eng,Chemical & Biomolecular Eng,SH5201,HAZARD IDENTIFICATION & EVALUATION TECHNIQUES,L1,-1,0,-1,-1,0
College of Design and Eng,Chemical & Biomolecular Eng,SH5201C,Hazard Identification and Evaluation Techniques,L1,-1,2147483647,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,SH5202C,Quantified Risk Analysis,L1,-1,2147483647,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,SH5203,Resilience and Emergency Planning,L1,-1,0,-1,-1,0
College of Design and Eng,Chemical & Biomolecular Eng,SH5203C,Resilience and Emergency Planning,L1,-1,2147483647,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,SH5205C,Crisis and Incident Management,L1,-1,2147483647,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,SH5207C,Process Safety Engineering,L1,-1,2147483647,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,SH5208,Functional Safety for Process,L1,-1,37,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,SH5401,"Safety, Health, Environment & Quality Management System",L1,-1,1,-1,0,0
College of Design and Eng,Chemical & Biomolecular Eng,SH5401C,"Safety, Health, Environment & Quality Management System",L1,-1,2147483647,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,SH5403,INDEPENDENT STUDY,L1,-1,40,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,SH5404,Safety Health and Environmental Project,L1,-1,2147483647,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,SH5407,Sustainable Energy and Environment,L1,-1,2147483647,-1,2147483647,-1
College of Design and Eng,Chemical & Biomolecular Eng,SH5408,Electrical Safety,L1,-1,37,-1,-1,-1
College of Design and Eng,Chemical & Biomolecular Eng,SH5666,"Industrial Safety, Health and Environment Practices",L1,-1,2147483647,-1,-1,-1
College of Design and Eng,Civil & Environmental Eng,CE2155,Principles of Structural Mechanics and Materials,L01,2,-1,-1,5,-1
College of Design and Eng,Civil & Environmental Eng,CE2407B,Introduction to Numerical Methods for Engineers,L01,27,-1,-1,-1,-1
College of Design and Eng,Civil & Environmental Eng,CE3115,Geotechnical Engineering,L01,21,-1,-1,7,-1
College of Design and Eng,Civil & Environmental Eng,CE3132,Hydrology and Free Surface Flows,L01,8,-1,-1,6,-1
College of Design and Eng,Civil & Environmental Eng,CE3166,Structural Steel Design and System,L01,13,-1,-1,3,-1
College of Design and Eng,Civil & Environmental Eng,CE3203,Optimization and Algorithms for Civil Engineers,L01,2147483647,-1,-1,-1,-1
College of Design and Eng,Civil & Environmental Eng,CE3204,Data Management for Civil Engineers,L01,2147483647,-1,-1,-1,-1
College of Design and Eng,Civil & Environmental Eng,CE4103,Design Project,L01,11,-1,-1,-1,-1
College of Design and Eng,Civil & Environmental Eng,CE4104,B. Eng. Dissertation,L01,61,-1,-1,-1,-1
College of Design and Eng,Civil & Environmental Eng,CE4221,Design of Land Transport Infrastructures,L01,9,27,-1,18,-1
College of Design and Eng,Civil & Environmental Eng,CE5001,Research Project,L01,-1,24,-1,-1,-1
College of Design and Eng,Civil & Environmental Eng,CE5106,Ground Improvement,L01,0,1,-1,-1,-1
College of Design and Eng,Civil & Environmental Eng,CE5106B,Advanced Ground Improvement for Difficult Ground,L01,-1,72,-1,-1,-1
College of Design and Eng,Civil & Environmental Eng,CE5107,Pile Foundations,L01,10,17,-1,5,-1
College of Design and Eng,Civil & Environmental Eng,CE5107A,Principles of Pile Foundation Design,L01,-1,30,-1,-1,9
College of Design and Eng,Civil & Environmental Eng,CE5107B,Pile Foundation Problems and EC7 Impact,L01,-1,30,-1,-1,10
College of Design and Eng,Civil & Environmental Eng,CE5111,UNDERGROUND CONSTRUCTION DESIGN PROJECT,L01,-1,40,-1,-1,-1
College of Design and Eng,Civil & Environmental Eng,CE5112,Structural Support Systems for Excavation,L01,-1,1,-1,1,-1
College of Design and Eng,Civil & Environmental Eng,CE5113A,Geotechnical Investigation according to EC7,L01,-1,10,-1,-1,29
College of Design and Eng,Civil & Environmental Eng,CE5113B,Geophysical Methods & Geotechnical Monitoring,L01,-1,10,-1,-1,27
College of Design and Eng,Civil & Environmental Eng,CE5205,Transportation Planning,L01,2,3,-1,1,-1
College of Design and Eng,Civil & Environmental Eng,CE5206,Urban Public Transportation Systems,L01,4,2,-1,1,-1
College of Design and Eng,Civil & Environmental Eng,CE5308,Coastal Protection and Sediment Transport,L01,13,3,-1,2,-1
College of Design and Eng,Civil & Environmental Eng,CE5310,Hydroinformatics,L01,7,3,-1,3,-1
College of Design and Eng,Civil & Environmental Eng,CE5314,HEWRM Project,EL01,-1,119,-1,-1,-1
College of Design and Eng,Civil & Environmental Eng,CE5315,Climate Science for Engineers,L01,9,6,-1,2,-1
College of Design and Eng,Civil & Environmental Eng,CE5510A,Structural Concrete Design to EC2,L01,-1,-1,-1,-1,31
College of Design and Eng,Civil & Environmental Eng,CE5510B,Advanced Structural Concrete Design to EC2,L01,-1,-1,-1,-1,30
College of Design and Eng,Civil & Environmental Eng,CE5513,Plastic Analysis Of Structures,L01,18,1,-1,2,-1
College of Design and Eng,Civil & Environmental Eng,CE5516,Structural Stability & Dynamic,L01,14,21,-1,2,-1
College of Design and Eng,Civil & Environmental Eng,CE5604,Advanced Concrete Technology,L01,22,0,-1,1,-1
College of Design and Eng,Civil & Environmental Eng,CE5611,Precast Concrete Technology,L01,11,8,-1,2,-1
College of Design and Eng,Civil & Environmental Eng,CE5666,Industrial Attachment,L01,-1,20,-1,-1,-1
College of Design and Eng,Civil & Environmental Eng,CE5805,DfMA & Productivity Analytics in Construction,L01,8,5,-1,4,-1
College of Design and Eng,Civil & Environmental Eng,CE5808,Digital Design and Construction (BIM and VDC),L01,2,2,-1,1,-1
College of Design and Eng,Civil & Environmental Eng,CE5808A,Digital Design Using BIM Technologies,L01,-1,-1,-1,-1,31
College of Design and Eng,Civil & Environmental Eng,CE5808B,Virtual Design & Construction: Moving Beyond BIM,L01,-1,-1,-1,-1,31
College of Design and Eng,Civil & Environmental Eng,CE5809,Management and Economics of International Construction,L01,12,4,-1,1,-1
College of Design and Eng,Civil & Environmental Eng,CE5881,TOPICS IN GEOTECHNICAL ENGINEERING: SOIL DYNAMICS,L01,12,4,-1,-1,-1
College of Design and Eng,Civil & Environmental Eng,CE5999,GRADUATE SEMINARS,EL01,-1,21,-1,-1,-1
College of Design and Eng,Civil & Environmental Eng,CE6006,ADVANCED FINITE ELEMENT ANALYSIS,L01,-1,33,-1,-1,-1
College of Design and Eng,Civil & Environmental Eng,CE6102,GEOTECHNICAL ANALYSIS,L01,-1,7,-1,-1,-1
College of Design and Eng,Civil & Environmental Eng,CE6601,Characterization of Sustainable Building Materials,L01,-1,3,-1,-1,-1
College of Design and Eng,Civil & Environmental Eng,CE6999,DOCTORAL SEMINARS,EL01,-1,92,-1,-1,-1
College of Design and Eng,Civil & Environmental Eng,ESE2102,Principles & Practice in Environmental Monitoring,L01,20,-1,-1,-1,-1
College of Design and Eng,Civil & Environmental Eng,ESE2401,Water Science & Technology,L01,20,-1,-1,3,-1
College of Design and Eng,Civil & Environmental Eng,ESE3001,Water Quality Engineering,L01,5,-1,-1,2,-1
College of Design and Eng,Civil & Environmental Eng,ESE3101,Resource Management and Circular Economy,L01,6,-1,-1,3,-1
College of Design and Eng,Civil & Environmental Eng,ESE3301,Microbiology in Natural and Built Environments,L01,6,-1,-1,3,-1
College of Design and Eng,Civil & Environmental Eng,ESE4406,Energy Systems and Climate Change Mitigation,L01,5,-1,-1,1,-1
College of Design and Eng,Civil & Environmental Eng,ESE4502N,Final Year Project,L01,-1,-1,-1,2147483647,-1
College of Design and Eng,Civil & Environmental Eng,ESE4502R,B. Eng. Dissertation,L01,35,-1,-1,-1,-1
College of Design and Eng,Civil & Environmental Eng,ESE5001,Environmental Engineering Principles,L01,-1,34,-1,-1,-1
College of Design and Eng,Civil & Environmental Eng,ESE5003,Environmental Chemical Processes Analysis,L01,-1,24,-1,-1,-1
College of Design and Eng,Civil & Environmental Eng,ESE5004,Research Project,L01,-1,19,-1,-1,-1
College of Design and Eng,Civil & Environmental Eng,ESE5203,AEROSOL SCIENCE AND TECHNOLOGY,L01,-1,21,-1,-1,-1
College of Design and Eng,Civil & Environmental Eng,ESE5401,Water Quality Management,L01,2,1,-1,-1,-1
College of Design and Eng,Civil & Environmental Eng,ESE5405,Water Treatment Processes,L01,0,1,-1,-1,-1
College of Design and Eng,Civil & Environmental Eng,ESE5666,Industrial Attachment,L01,-1,20,-1,-1,-1
College of Design and Eng,Civil & Environmental Eng,ESE5880C,Topics in Env. Eng. - Environ Sys Planning & Analysis,L01,-1,1,-1,-1,-1
College of Design and Eng,Civil & Environmental Eng,ESE5901,Environmental Technology,L01,-1,15,-1,4,-1
College of Design and Eng,Civil & Environmental Eng,ESE5999,GRADUATE SEMINARS,EL01,-1,38,-1,-1,-1
College of Design and Eng,Civil & Environmental Eng,ESE6003,Advanced Environmental Chemical Process Analysis,L01,-1,1,-1,-1,-1
College of Design and Eng,Civil & Environmental Eng,ESE6999,DOCTORAL SEMINARS,EL01,-1,14,-1,-1,-1
College of Design and Eng,Civil & Environmental Eng,OT5001,Independent Study Module,L01,-1,50,-1,-1,-1
College of Design and Eng,Civil & Environmental Eng,OT5001B,Independent Study Module: Petroleum Engineering,L01,-1,50,-1,-1,-1
College of Design and Eng,Civil & Environmental Eng,OT5203,Analysis & Design of Floating Offshore Structures,L01,9,6,-1,7,-1
College of Design and Eng,Civil & Environmental Eng,OT5204,"Offshore pipelines, risers and moorings",L01,10,15,-1,7,-1
College of Design and Eng,Civil & Environmental Eng,OT5206,Offshore Foundations,L01,12,6,-1,8,-1
College of Design and Eng,Civil & Environmental Eng,TP5001,Research Project,L01,-1,50,-1,-1,-1
College of Design and Eng,Electrical & Computer Eng,EE2211,Introduction to Machine Learning,L01,1,-1,-1,-1,-1
College of Design and Eng,Electrical & Computer Eng,EE3031,Innovation & Enterprise I,L01,0,-1,-1,-1,-1
College of Design and Eng,Electrical & Computer Eng,EE3131C,Communication Systems,P01,14,-1,-1,2,-1
College of Design and Eng,Electrical & Computer Eng,EE3331C,Feedback Control Systems,P01,0,-1,-1,0,-1
College of Design and Eng,Electrical & Computer Eng,EE3431C,Microelectronics Materials and Devices,P01,18,-1,-1,1,-1
College of Design and Eng,Electrical & Computer Eng,EE4104,Microwave Circuits & Devices,P01,26,2,-1,1,-1
College of Design and Eng,Electrical & Computer Eng,EE4204,Computer Networks,P01,42,6,-1,0,-1
College of Design and Eng,Electrical & Computer Eng,EE4210,Network Protocols and Applications,L01,18,12,-1,0,-1
College of Design and Eng,Electrical & Computer Eng,EE4212,Computer Vision,L01,1,4,-1,-1,-1
College of Design and Eng,Electrical & Computer Eng,EE4218,Embedded Hardware System Design,P01,5,3,-1,-1,-1
College of Design and Eng,Electrical & Computer Eng,EE4305,Fuzzy/Neural Systems for Intelligent Robotics,P01,5,3,-1,0,-1
College of Design and Eng,Electrical & Computer Eng,EE4307,Control Systems Design And Simulation,P01,36,3,-1,0,-1
College of Design and Eng,Electrical & Computer Eng,EE4308,Autonomous Robot Systems,P01,7,3,-1,2,-1
College of Design and Eng,Electrical & Computer Eng,EE4309,Robot Perception,P01,28,3,-1,0,-1
College of Design and Eng,Electrical & Computer Eng,EE4407,Analog Electronics,P01,3,5,-1,0,-1
College of Design and Eng,Electrical & Computer Eng,EE4409,Modern Microelectronic Devices & Sensors,L01,6,1,-1,-1,-1
College of Design and Eng,Electrical & Computer Eng,EE4415,Integrated Digital Design,P01,4,8,-1,0,-1
College of Design and Eng,Electrical & Computer Eng,EE4434,"Integrated Circuit Technology, Design and Testing",P01,9,-1,-1,-1,-1
College of Design and Eng,Electrical & Computer Eng,EE4437,Photonics - Principles and Applications,L01,13,2,-1,1,-1
College of Design and Eng,Electrical & Computer Eng,EE4438,Solar Cells and Modules,P01,18,3,-1,-1,-1
College of Design and Eng,Electrical & Computer Eng,EE4503,Power Electronics for Sustainable Energy Technologies,L01,0,2,-1,0,-1
College of Design and Eng,Electrical & Computer Eng,EE4511,Renewable Generation and Smart Grid,P01,5,19,-1,1,-1
College of Design and Eng,Electrical & Computer Eng,EE4513,Electric Vehicles and their Grid Integration,P01,8,3,-1,2,-1
College of Design and Eng,Electrical & Computer Eng,EE4705,Human-Robot Interaction,P01,4,3,-1,-1,-1
College of Design and Eng,Electrical & Computer Eng,EE4802,Learning from Data,P01,0,-1,-1,-1,-1
College of Design and Eng,Electrical & Computer Eng,EE5022,Cyber Security for Internet of Things,L01,-1,6,-1,-1,2
College of Design and Eng,Electrical & Computer Eng,EE5023,Wireless Networks,L01,-1,0,-1,-1,0
College of Design and Eng,Electrical & Computer Eng,EE5024,IoT Sensor Networks,L01,-1,0,-1,-1,0
College of Design and Eng,Electrical & Computer Eng,EE5064,Dynamics and Control of Robot Manipulators,L01,-1,6,-1,-1,0
College of Design and Eng,Electrical & Computer Eng,EE5104,ADAPTIVE CONTROL SYSTEMS,L01,3,1,-1,-1,-1
College of Design and Eng,Electrical & Computer Eng,EE5132,Wireless and Sensor Networks,L01,1,15,1,2,-1
College of Design and Eng,Electrical & Computer Eng,EE5134,Optical Communications and Networks,L01,3,15,1,3,-1
College of Design and Eng,Electrical & Computer Eng,EE5135,Digital Communications,L01,3,5,-1,1,-1
College of Design and Eng,Electrical & Computer Eng,EE5137,Stochastic Processes,L01,0,16,1,0,-1
College of Design and Eng,Electrical & Computer Eng,EE5138,Optimization for Electrical Engineering,L01,1,5,-1,1,-1
College of Design and Eng,Electrical & Computer Eng,EE5431,Fundamentals of Nanoelectronics,L01,3,21,1,1,-1
College of Design and Eng,Electrical & Computer Eng,EE5434,Microelectronic Processes and Integration,L01,3,25,1,3,2
College of Design and Eng,Electrical & Computer Eng,EE5440,Magnetic Data Storage for Big Data,L01,2,35,1,1,-1
College of Design and Eng,Electrical & Computer Eng,EE5507,Analog Integrated Circuits Design,L01,2,13,1,3,-1
College of Design and Eng,Electrical & Computer Eng,EE5508,SEMICONDUCTOR FUNDAMENTALS,L01,2,19,1,1,-1
College of Design and Eng,Electrical & Computer Eng,EE5517,Optical Engineering,L01,3,19,1,1,2
College of Design and Eng,Electrical & Computer Eng,EE5701,HIGH VOLTAGE TESTING AND SWITCHGEAR,L01,2,19,1,2,-1
College of Design and Eng,Electrical & Computer Eng,EE5711,Power Electronic Systems,L01,3,17,1,1,-1
College of Design and Eng,Electrical & Computer Eng,EE5801,Electromagnetic Compatibility,L01,3,13,1,1,-1
College of Design and Eng,Electrical & Computer Eng,EE5903,REAL-TIME SYSTEMS,L01,3,29,1,2,1
College of Design and Eng,Electrical & Computer Eng,EE5904,NEURAL NETWORKS,L01,0,19,1,2,-1
College of Design and Eng,Electrical & Computer Eng,EE5934,Deep Learning,L01,1,5,1,-1,-1
College of Design and Eng,Electrical & Computer Eng,EE6104,ADAPTIVE CONTROL SYSTEMS (ADVANCED),L01,-1,7,-1,1,-1
College of Design and Eng,Electrical & Computer Eng,EE6135,Digital Communications (Advanced),L01,-1,5,1,1,-1
College of Design and Eng,Electrical & Computer Eng,EE6138,Optimization for Electrical Engineering (Advanced),L01,-1,6,-1,1,-1
College of Design and Eng,Electrical & Computer Eng,EE6435,Advanced Concepts in Nanoelectronics,L01,-1,24,1,1,-1
College of Design and Eng,Electrical & Computer Eng,EE6437,Advanced Semiconductor Devices,L01,-1,18,1,1,-1
College of Design and Eng,Electrical & Computer Eng,EE6440,Advanced Topics in Photonics,L01,-1,22,1,1,-1
College of Design and Eng,Electrical & Computer Eng,EE6531,Selected Topics in Smart Grid Technologies,L01,-1,29,1,1,-1
College of Design and Eng,Electrical & Computer Eng,EE6831,Advanced Electromagnetic Theory and Applications,L01,-1,19,1,1,-1
College of Design and Eng,Electrical & Computer Eng,EE6832,Selected Topics in EM Metamaterial and Multiple-Antenna,L01,-1,27,1,1,-1
College of Design and Eng,Electrical & Computer Eng,EE6833,Selected Topics in Microwave and Antenna Engineering,L01,-1,11,1,1,-1
College of Design and Eng,Electrical & Computer Eng,EE6934,Deep Learning (Advanced),L01,-1,12,1,-1,-1
College of Design and Eng,Electrical & Computer Eng,IE4213,Learning from Data,P01,0,-1,-1,-1,-1
