Faculty,Department,Code,Title,Class,Vacancy,Demand,Successful (Main),Successful (Reserve),Quota Exceeded,Timetable Clashes,Workload Exceeded,Others
College of Design and Eng,Chemical & Biomolecular Eng,CN2105,Reaction Engineering,L1,45,6,6,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN2106,Fluid Mechanics and Heat Transfer,L1,47,4,4,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN3101A,Chemical Engineering Process Lab,S1,21,1,1,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN3101A,Chemical Engineering Process Lab,S2,23,2,2,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN3135,"Process Safety, Health and Environment",L1,33,1,1,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN3421A,Process Modeling And Numerical Simulation,L1,29,1,1,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN4122,Process Synthesis and Simulation,L1,11,1,1,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN4123R,Final Year Design Project,L1,58,4,4,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN4201R,Petroleum Refining,L1,12,4,4,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN4221R,Control of Industrial Processes,L1,3,2,2,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN4223R,Microelectronic Thin Films,L1,39,2,2,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN4227R,Advanced Process Control,L1,26,1,1,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN4248,Sustainable Process Development,L1,21,4,4,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN4251,Troubleshooting with Case Studies for Process Engineers,L1,1,5,1,0,4,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN5111,OPTIMIZATION OF CHEMICAL PROCESSES,L1,23,2,2,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN5172,BIOCHEMICAL ENGINEERING,L1,5,1,1,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN5191,Project Engineering,L1,10,6,6,1,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN5203,Circular Economy in the Chemical Industry,L1,1,5,1,0,4,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN5215,Atomistic Modelling of Molecules and Materials,L1,4,1,1,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE2003,"Energy, Environment and Economics",L01,18,5,5,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE2155,Principles of Structural Mechanics and Materials,L01,21,3,3,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE2407B,Introduction to Numerical Methods for Engineers,L01,27,6,6,1,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE3115,Geotechnical Engineering,L01,23,3,3,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE3132,Hydrology and Free Surface Flows,L01,95,7,6,1,0,1,0,0
College of Design and Eng,Civil & Environmental Eng,CE4104,B. Eng. Dissertation,L01,86,23,23,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE5107QA,Pile Foundation Design,L01,29,7,7,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE5107QB,Advanced Topics in Pile Foundation Design,L01,30,7,7,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE5310,Hydroinformatics,L01,9,1,1,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE5604,Advanced Concrete Technology,L01,14,6,6,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE5611QA,Advanced Prestressed Concrete Design,L01,19,4,4,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE5611QB,Precast Structural Concrete Design,L01,19,5,5,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE5716,Introduction to Ocean Infrastructure & Renewables,L01,0,2,0,0,0,0,0,2
College of Design and Eng,Civil & Environmental Eng,CE5717,Mooring and Cables for Ocean Infrastructure,L01,0,2,0,0,0,0,0,2
College of Design and Eng,Civil & Environmental Eng,CE5809,Management and Economics of International Construction,L01,20,13,13,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,ESE2102,Principles & Practice in Environmental Monitoring,L01,9,2,2,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,ESE3101,Resource Management and Circular Economy,L01,19,1,1,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,ESE4401,Water & Wastewater Engineering 2,L01,2,3,3,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,ESE4408,Environmental Impact Assessment,L01,7,1,1,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,ESE4502R,B. Eng. Dissertation,L01,65,5,5,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE2211,Introduction to Machine Learning,L01,132,91,91,1,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE3031,Innovation & Enterprise I,L01,3,4,3,0,1,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE3031,Innovation & Enterprise I,L02,3,3,3,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE3131C,Communication Systems,P01,19,1,1,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE3431C,Microelectronics Materials and Devices,P01,22,2,2,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4204,Computer Networks,P01,38,4,4,3,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4210,Network Protocols and Applications,L01,55,4,4,1,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4218,Embedded Hardware System Design,P01,39,2,2,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4305,Fuzzy/Neural Systems for Intelligent Robotics,P01,3,5,5,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4308,Autonomous Robot Systems,P01,5,1,1,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4409,Modern Microelectronic Devices & Sensors,L01,5,4,4,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4415,Integrated Digital Design,P01,6,1,1,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4434,"Integrated Circuit Technology, Design and Testing",P01,15,3,3,1,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4437,Photonics - Principles and Applications,L01,14,1,1,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4503,Power Electronics for Sustainable Energy Technologies,L01,28,1,1,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4511,Renewable Generation and Smart Grid,P01,13,1,1,1,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4513,Electric Vehicles and their Grid Integration,P01,46,3,3,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4802,Learning from Data,P01,10,2,2,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE5904,NEURAL NETWORKS,L01,0,1,1,0,0,0,0,0
College of Design and Eng,Engineering Science Programme,ESP2110,Design Project,L1,23,13,13,0,0,0,0,0
College of Design and Eng,Engineering Science Programme,ESP2111,Sensor System Electronics,L1,7,2,2,0,0,0,0,0
College of Design and Eng,Engineering Science Programme,ESP3903,Major Design Project 2,L1,4,2,2,0,0,0,0,0
College of Design and Eng,Engineering Science Programme,ESP5402,Transport Phenomena in Energy Systems,L1,17,2,2,0,0,0,0,0
College of Design and Eng,Industrial Design,CDE2000,Creating Narratives,L1,4,108,4,0,104,0,0,0
College of Design and Eng,Industrial Design,DTK1234,Design Thinking,L1,211,42,42,8,0,0,0,0
College of Design and Eng,Industrial Design,ID2114,The Appreciation of Wood Craft,D1,8,3,2,0,0,0,1,0
College of Design and Eng,Industrial Design,ID2114,The Appreciation of Wood Craft,D2,7,5,5,0,0,0,0,0
College of Design and Eng,Industrial Design,ID2115,Digital Sketching and Painting,D1,1,14,1,0,13,0,0,0
College of Design and Eng,Industrial Design,ID2115,Digital Sketching and Painting,D2,0,10,0,0,10,0,0,0
College of Design and Eng,Industrial Design,ID2119,Typographic Form and Communication,L1,9,11,9,0,2,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE2100,Probability Models With Applications,L1,9,1,1,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE2111,Industrial & Systems Engrg Principles & Practice II,L1,1,8,3,0,5,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE2141,Systems Thinking and Dynamics,L1,48,8,8,2,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE2141,Systems Thinking and Dynamics,L2,69,20,20,4,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE3120,Manufacturing Logistics,L1,38,1,1,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE4210,Operations Research II,L1,39,1,1,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE4211,Modelling & Analytics,L1,13,1,1,1,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE4214,Revenue Management and Pricing Analytics,L1,29,2,2,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE4242,Cost Analysis And Management,L1,39,1,1,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE5108,Facility Layout And Location,L1,1,1,1,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE5121,Quality Planning And Management,L1,0,1,1,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE2104,Mechanical Properties of Materials,L1,25,2,2,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE2105,Electronic Properties of Materials,L1,11,3,3,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE3104,Polymeric and Composite Materials,L1,31,3,3,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE3111,Materials Properties & Processing Laboratory,L1,88,1,1,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE3202,Materials for Biointerfaces,L1,38,1,1,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE3203,Engineering Materials,L1,42,1,1,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE4206,Current topics on Nanomaterials,L1,17,4,4,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE4210,Materials for energy storage and conversion,L1,8,1,1,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE4222,Electron transport in novel quantum materials,L1,43,1,1,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE5215,Atomistic Modelling of Molecules and Materials,L1,3,1,1,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME2102,Engineering Innovation and Modelling,P1,126,22,22,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME2104,Engineering Principles and Practice II,P1,1,3,1,0,2,0,0,0
College of Design and Eng,Mechanical Engineering,ME2104,Engineering Principles and Practice II,P2,1,1,1,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME2104,Engineering Principles and Practice II,P4,2147483647,1,0,0,1,0,0,0
College of Design and Eng,Mechanical Engineering,ME2104,Engineering Principles and Practice II,P5,2,1,0,1,0,0,0,1
College of Design and Eng,Mechanical Engineering,ME2104,Engineering Principles and Practice II,P6,4,1,1,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME2104,Engineering Principles and Practice II,P7,3,1,1,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME2112,Strength of Materials,L1,112,10,10,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME2115,Mechanics Of Machines,L1,158,2,2,1,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME2121,Engineering Thermodynamics and Heat Transfer,L1,18,6,6,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME2135,Intermediate Fluid Mechanics,L1,125,2,2,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME2142,Feedback Control Systems,L1,70,8,8,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME2162,MANUFACTURING PROCESSES,L1,89,14,13,1,0,0,1,0
College of Design and Eng,Mechanical Engineering,ME3241,Microprocessor Applications,L1,21,5,5,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME3281,Microsystems Design And Applications,L1,40,1,1,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4101A,Bachelor Of Engineering Dissertation,L1,268,48,48,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4101B,Mechanical Systems Design,L1,118,5,5,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4102,Standards in Mechanical Engineering,PXB1,10,1,1,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4102,Standards in Mechanical Engineering,PXB2,27,1,1,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4103,Mechanical Engineering and Society,L1,47,2,2,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4212,Aircraft Structures,L1,31,1,1,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4227,Internal Combustion Engines,L1,11,1,1,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4231,Aerodynamics,L1,17,1,1,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4232,Small Aircraft and Unmanned Aerial Vehicles,L1,1,4,1,0,3,0,0,0
College of Design and Eng,Mechanical Engineering,ME4253,Biomaterials Engineering,L1,38,2,2,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4255,Materials Failure,L1,32,1,1,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4261,Tool Engineering,L1,21,4,4,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4262,Automation In Manufacturing,L1,70,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB1201,Bahasa Indonesia 1,L1,13,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB1201,Bahasa Indonesia 1,L10,16,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB1201,Bahasa Indonesia 1,L2,24,4,4,1,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB1201,Bahasa Indonesia 1,L3,22,2,2,1,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB1201,Bahasa Indonesia 1,L4,23,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB1201,Bahasa Indonesia 1,L5,22,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB1201,Bahasa Indonesia 1,L7,17,3,3,1,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB1201,Bahasa Indonesia 1,L8,20,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB1201,Bahasa Indonesia 1,L9,16,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB2201,Bahasa Indonesia 2,L3,22,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB2201,Bahasa Indonesia 2,L4,18,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB2201,Bahasa Indonesia 2,L5,23,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB3201,Bahasa Indonesia 3,L1,14,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB3202,Bahasa Indonesia 4,L1,17,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB4202,Bahasa Indonesia 6,L1,4,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAC1201,Chinese 1,L1,3,6,5,0,1,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAC1201,Chinese 1,L2,12,4,4,2,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAC1201,Chinese 1,L3,11,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAC1201,Chinese 1,L4,8,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAC1201,Chinese 1,L5,9,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAC1201,Chinese 1,L6,1,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAC1201,Chinese 1,L7,10,1,1,2,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAC2201,Chinese 2,L1,11,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAC2201,Chinese 2,L2,10,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAC2201,Chinese 2,L3,14,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAC3201,Chinese 3,L2,19,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAC3202,Chinese 4,L1,19,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAC3202,Chinese 4,L2,13,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAC3204,Chinese for Business & Social Sciences,L1,11,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAF1201,French 1,L1,1,4,1,0,3,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAF1201,French 1,L2,12,10,10,2,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAF1201,French 1,L3,3,6,3,0,3,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAF1201,French 1,L4,8,14,9,0,5,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAF1201,French 1,L5,2,11,3,0,8,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAF1201,French 1,L6,15,19,16,0,3,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAF1201,French 1,L7,1,4,1,0,3,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAF1201,French 1,L8,8,10,10,1,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAF1201,French 1,L9,5,11,5,0,6,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAF2201,French 2,L1,2,6,3,0,3,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAF2201,French 2,L2,8,4,4,1,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAF2201,French 2,L3,0,5,0,0,5,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAF2201,French 2,L4,12,6,6,1,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAF2201,French 2,L5,7,7,7,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAF2201,French 2,L6,11,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAF2201,French 2,L7,5,4,4,3,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAF3201,French 3,L1,17,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAF3201,French 3,L2,8,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAF3202,French 4,L1,14,4,4,1,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAF3202,French 4,L2,15,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAF3202,French 4,L3,9,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAF4202HM,French 6,L1,1,2,1,0,1,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAF4204,Francophone Studies in Context,L1,0,1,0,0,1,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAG1201,German 1,L1,20,8,7,5,0,0,1,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAG1201,German 1,L2,4,10,5,0,5,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAG1201,German 1,L3,13,9,9,1,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAG1201,German 1,L4,8,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAG1201,German 1,L5,9,8,8,1,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAG1201,German 1,L6,13,8,8,0,0,0,0,0
